c_International_plan,c_Voice_mail_plan,Number vmail messages,Total minutes,Total charge,Customer service calls,Churn
0,0,0,599.1999999999999,62.03,0,1
0,0,0,560.5,56.68999999999999,0,0
0,0,0,742.5,75.32000000000001,2,1
0,0,0,511.0,56.129999999999995,0,0
0,0,0,576.4000000000001,52.980000000000004,1,0
0,1,29,679.8,75.88000000000001,2,0
0,1,32,509.20000000000005,49.0,1,0
0,0,0,449.29999999999995,36.48,1,0
0,0,0,606.6000000000001,67.83,2,0
0,0,0,587.3000000000001,54.919999999999995,1,0
0,0,0,567.3000000000001,55.09,1,0
0,0,0,570.0,58.989999999999995,1,0
0,0,0,618.6,51.239999999999995,1,0
0,0,0,580.3,57.60000000000001,1,0
0,0,0,629.1,63.82,1,0
0,0,0,578.5999999999999,63.81,0,0
0,1,27,527.1,55.650000000000006,2,0
0,0,0,610.2,53.2,3,0
0,0,0,492.20000000000005,47.09,1,0
0,0,0,638.2,65.75,2,0
0,0,0,589.1999999999999,72.09,2,0
0,0,0,695.2,81.57000000000001,2,1
0,0,0,521.2,60.370000000000005,2,0
0,0,0,596.5,65.82,1,0
0,0,0,633.6,57.44,1,0
0,0,0,700.7,68.19000000000001,1,0
0,1,22,684.9999999999999,70.6,0,0
0,0,0,549.5000000000001,52.27,5,1
0,0,0,441.8,37.58,0,0
0,0,0,639.3000000000001,61.66,4,0
0,1,23,672.1999999999999,63.28,2,0
0,1,41,595.4,53.01,0,0
0,1,32,569.6,58.199999999999996,4,0
1,0,0,475.29999999999995,38.78,1,1
0,0,0,643.0,61.64,1,0
0,0,0,611.8,69.97999999999999,2,0
0,1,48,382.5,35.480000000000004,0,0
0,0,0,585.5,65.5,3,0
0,1,48,533.9000000000001,54.160000000000004,2,1
0,0,0,547.5,56.059999999999995,2,0
0,0,0,613.0,63.17,2,0
0,1,24,590.9,55.559999999999995,2,0
0,0,0,882.1999999999999,89.31,1,1
0,1,34,757.3,73.48,0,0
0,1,37,519.1999999999999,52.07,5,1
0,0,0,675.6999999999999,62.58,1,0
0,0,0,744.5000000000001,78.74000000000001,1,1
0,0,0,829.1,75.14999999999999,0,1
0,0,0,656.5,77.76,4,1
0,1,35,486.69999999999993,41.42,1,0
0,0,0,720.6,74.02,2,0
1,0,0,662.1,71.02,2,1
1,0,0,650.6999999999999,69.94999999999999,1,0
0,0,0,568.4,50.86,0,0
0,0,0,654.0999999999999,64.85000000000001,2,0
0,0,0,641.5,65.42,1,0
0,1,21,539.1,60.59,0,0
0,0,0,551.3,61.22,1,0
0,0,0,585.6,51.839999999999996,0,0
0,0,0,549.5,51.77,0,0
0,0,0,749.9000000000001,74.67,1,1
0,1,26,513.0,51.23,1,0
0,0,0,482.79999999999995,43.660000000000004,2,0
0,0,0,676.3000000000001,73.83,0,0
0,0,0,634.0,67.72,0,0
0,1,16,563.0999999999999,60.79,1,0
1,0,0,594.4999999999999,60.730000000000004,1,0
0,0,0,590.5,58.61000000000001,3,0
0,0,0,555.9,53.53000000000001,2,0
0,0,0,536.1,44.349999999999994,0,0
0,1,21,646.8,71.67,4,0
0,0,0,613.8,57.27,0,0
0,0,0,662.5999999999999,60.12,0,0
0,1,20,677.8999999999999,69.54,1,0
0,0,0,511.59999999999997,44.6,2,0
0,0,0,685.6,60.629999999999995,3,0
0,1,18,433.0,39.39,1,0
0,1,32,493.6,40.239999999999995,3,0
0,1,20,627.3,67.78999999999999,0,0
0,0,0,599.1999999999999,54.540000000000006,1,0
1,0,0,615.0999999999999,68.66,0,0
0,0,0,754.3,73.02999999999999,0,0
1,0,0,666.0,67.42,1,1
0,1,33,667.5999999999999,57.46,2,0
1,0,0,502.49999999999994,55.440000000000005,4,1
0,1,23,557.6,49.83,3,0
0,0,0,777.4,68.68,3,1
0,0,0,506.0999999999999,58.07,2,0
0,0,0,483.7,60.46999999999999,1,0
0,1,22,450.4,33.39,0,0
0,0,0,632.6,71.99000000000001,4,0
0,0,0,644.4999999999999,66.5,0,0
0,1,29,516.4,57.28,0,0
0,0,0,646.1,67.84,3,0
0,1,31,434.7,44.919999999999995,3,0
1,0,0,707.9,78.67,2,1
1,1,41,481.6,49.129999999999995,5,1
0,0,0,553.3,63.59,2,0
0,0,0,653.4000000000001,61.370000000000005,1,0
0,1,37,652.8999999999999,57.97,2,0
0,0,0,794.3000000000001,77.54,2,1
0,0,0,533.4,48.66,5,1
0,1,14,430.4,40.089999999999996,1,0
0,0,0,529.3,50.739999999999995,1,0
0,0,0,507.40000000000003,49.04,2,0
0,0,0,576.1999999999999,58.739999999999995,1,0
0,1,29,507.70000000000005,46.86,1,0
0,0,0,579.6,56.77,3,0
0,0,0,663.1999999999999,67.44999999999999,3,0
1,1,29,642.1,68.15,1,1
1,1,35,710.3999999999999,60.949999999999996,2,0
0,0,0,629.9,59.41,3,0
0,1,33,488.1,56.42,2,0
0,0,0,633.7,62.94,3,0
0,0,0,526.2,52.48,1,0
0,0,0,549.1,53.620000000000005,2,0
0,1,28,649.1999999999999,71.24,0,0
0,1,39,543.1,57.47,3,0
0,0,0,592.6,56.25,5,1
0,0,0,636.1999999999999,59.14,0,0
0,0,0,776.6,82.38,1,1
0,1,31,671.8,74.3,1,0
0,0,0,457.8,51.66,0,0
0,1,26,728.0999999999999,79.07000000000001,1,0
0,1,36,455.4,46.8,2,0
0,0,0,613.6,60.4,1,0
0,0,0,642.0,65.63,1,0
0,0,0,598.2,61.14999999999999,1,0
0,0,0,546.9,48.419999999999995,0,0
0,0,0,609.6,58.46,1,0
0,0,0,548.9,49.05,3,0
0,0,0,602.1,65.84,3,0
0,1,21,796.7,86.38,3,0
0,0,0,636.5,63.61,2,0
0,1,29,606.8,56.06999999999999,3,0
0,0,0,622.5,60.48,6,0
0,0,0,533.9000000000001,55.2,1,0
0,0,0,638.6,60.4,0,0
1,1,32,460.1,41.099999999999994,2,0
0,0,0,643.3,66.48,2,0
1,0,0,659.3999999999999,74.05,1,1
0,1,36,434.09999999999997,39.65,6,1
0,0,0,645.4000000000001,66.81,1,0
0,1,39,643.0,73.01,2,0
0,1,26,607.5,61.949999999999996,0,0
1,0,0,509.9,54.27,1,0
0,0,0,417.9,40.489999999999995,2,0
0,1,30,684.4,76.39000000000001,2,0
0,1,35,780.6,72.3,0,0
1,1,28,447.8,44.67,5,1
0,0,0,579.5,57.550000000000004,1,0
1,0,0,641.0,68.23,2,0
0,1,27,681.9999999999999,68.7,1,0
0,1,22,675.4000000000001,73.78999999999999,1,0
1,1,45,580.9,70.89,0,0
0,0,0,605.2,59.099999999999994,2,0
1,0,0,580.9,56.75,1,1
0,0,0,594.4,63.4,1,0
0,1,41,518.4,50.62,1,0
0,0,0,614.5,62.53,1,0
0,0,0,642.0,58.03,0,0
0,0,0,722.6999999999999,83.14,2,1
0,0,0,580.4,64.06,0,0
0,1,51,682.2,76.11,1,0
0,1,31,585.3,52.24,1,0
1,0,0,494.4,58.129999999999995,3,1
0,1,24,707.7,70.92,2,0
0,0,0,532.1,54.58,1,0
0,1,38,669.1999999999999,59.38,3,0
1,0,0,647.6999999999999,61.81,2,0
0,1,33,672.9,75.61,4,0
0,0,0,603.4,61.5,0,0
1,0,0,493.0,57.63,2,0
0,1,32,692.6000000000001,69.35,1,0
0,0,0,551.5,62.040000000000006,0,0
0,0,0,489.8,47.74999999999999,1,0
0,0,0,553.1999999999999,51.83,1,0
0,0,0,511.9,42.02,1,0
0,0,0,562.8000000000001,60.8,2,0
0,0,0,677.5,62.64,2,0
0,1,28,556.9,56.129999999999995,1,0
0,0,0,595.7,58.0,4,0
0,1,39,597.0,58.25,2,0
0,0,0,609.7,57.830000000000005,2,0
0,1,34,594.5999999999999,57.230000000000004,0,0
0,1,23,605.9,62.43,2,0
0,0,0,589.7,60.79,3,0
0,1,22,689.7,63.92000000000001,2,1
0,0,0,690.5,62.35,3,0
0,0,0,727.8,84.56,0,1
0,0,0,556.2,59.4,3,0
0,1,35,551.9,56.09000000000001,2,0
0,0,0,592.8,65.02,2,0
0,1,38,575.4000000000001,57.93000000000001,0,0
1,0,0,563.0,59.29,2,0
0,0,0,675.4,72.31,0,0
0,0,0,585.0,56.52,1,0
0,0,0,522.9,50.309999999999995,1,0
0,0,0,454.2,50.010000000000005,1,0
0,1,11,812.3,82.30999999999999,1,0
0,0,0,675.9,68.61999999999999,0,0
0,0,0,502.3,45.96,2,0
0,0,0,577.2,60.65,2,0
1,0,0,492.3,60.05,4,0
0,0,0,651.1,59.79999999999999,4,0
0,0,0,470.70000000000005,51.22,1,0
0,0,0,508.5,53.540000000000006,0,0
0,1,31,603.2,61.11,1,0
0,0,0,629.9,64.75,1,0
0,0,0,536.4,50.529999999999994,1,0
0,1,27,467.0,33.97,1,0
0,0,0,528.3,51.010000000000005,4,1
0,0,0,713.8,82.8,0,1
0,0,0,614.8999999999999,65.93,3,0
1,0,0,610.0,64.89,3,0
0,0,0,641.3000000000001,67.49,0,0
0,0,0,610.4000000000001,52.95,1,0
0,0,0,600.5,64.18,4,0
0,1,29,546.2,57.51,3,0
0,0,0,543.3,51.260000000000005,0,0
0,0,0,572.7,57.98,0,0
0,0,0,686.6,63.25999999999999,3,0
1,0,0,576.5999999999999,62.089999999999996,1,0
0,0,0,481.8,50.550000000000004,1,0
0,0,0,574.3000000000001,54.519999999999996,5,1
0,0,0,648.6999999999999,61.940000000000005,1,0
0,1,19,621.1,62.54,0,0
0,0,0,480.2,36.089999999999996,1,0
0,1,29,710.9,67.67999999999999,0,0
0,0,0,507.1,58.120000000000005,2,0
0,0,0,599.7,55.61,1,0
0,0,0,486.7,49.45,3,0
1,0,0,499.40000000000003,43.849999999999994,2,0
0,0,0,516.6999999999999,47.43999999999999,0,0
1,0,0,525.6999999999999,49.1,1,0
0,0,0,578.8000000000001,63.339999999999996,0,0
0,0,0,717.6,71.25,1,0
0,0,0,593.5,54.28,1,0
1,1,15,460.5,51.06,5,1
0,0,0,666.9,52.129999999999995,0,0
0,1,25,530.3000000000001,51.040000000000006,0,0
0,1,25,465.09999999999997,52.45,2,0
1,1,35,663.0,63.36,0,0
0,0,0,582.9,62.739999999999995,1,0
0,0,0,462.09999999999997,48.22,3,0
0,1,31,566.1000000000001,58.22,4,0
0,0,0,617.6,65.47999999999999,3,0
0,1,31,613.9999999999999,61.42,1,0
0,0,0,348.9,37.17999999999999,1,0
0,0,0,301.49999999999994,33.51,0,0
0,0,0,557.6999999999999,58.43999999999999,4,0
0,0,0,492.1,50.11,3,0
0,0,0,537.0,55.129999999999995,2,0
0,1,35,600.3,60.849999999999994,1,0
1,0,0,614.9,61.96,0,0
1,0,0,627.3,63.20000000000001,4,0
0,0,0,614.0999999999999,51.2,0,0
0,0,0,519.7,58.19,1,0
0,1,20,570.5999999999999,56.9,2,0
0,1,22,361.49999999999994,45.17,3,0
0,0,0,516.6,58.2,4,0
0,0,0,627.3,67.56,0,0
0,0,0,768.1,78.88,1,1
0,0,0,617.0,65.25,1,0
0,0,0,543.4000000000001,47.949999999999996,1,0
0,0,0,693.1,75.94000000000001,2,1
0,0,0,537.0,54.199999999999996,2,0
0,0,0,623.1,61.73,1,0
0,0,0,460.4,40.97,2,1
0,0,0,652.1999999999999,64.17999999999999,1,0
0,1,30,645.0,65.77,1,0
0,0,0,504.0,58.08,0,0
0,1,28,714.1,71.06,1,0
0,0,0,692.6,74.89999999999999,0,1
0,0,0,540.3,55.050000000000004,3,0
0,0,0,679.9,70.11,0,0
0,0,0,537.0999999999999,60.02,1,0
0,0,0,628.9,61.62,1,0
0,0,0,495.7,44.69,1,0
0,0,0,645.3000000000001,65.86,3,0
0,0,0,619.2,60.21999999999999,1,0
0,0,0,650.0,71.22999999999999,0,0
0,0,0,508.8,53.99,0,0
0,0,0,582.7,59.79,0,0
0,0,0,473.3,44.7,4,1
0,1,31,579.8,49.279999999999994,6,1
0,0,0,491.6,53.309999999999995,1,0
0,1,20,634.3999999999999,60.1,0,0
0,0,0,595.4000000000001,57.99,1,0
0,0,0,578.4,51.29,2,0
0,1,30,627.8999999999999,53.489999999999995,2,0
0,0,0,629.9,66.03,1,0
0,0,0,576.3,54.93,0,0
0,0,0,586.3000000000001,64.43,1,0
0,1,28,443.8,44.68,2,0
0,1,35,616.1,61.190000000000005,0,0
0,0,0,671.0999999999999,65.39999999999999,1,0
0,1,36,619.2,54.45,3,0
0,0,0,578.5,67.26,0,0
0,1,40,617.4,64.67,8,0
0,0,0,647.0999999999999,68.05999999999999,1,0
0,0,0,557.1999999999999,53.17999999999999,2,0
0,1,19,399.9,45.10000000000001,2,0
0,0,0,564.2,53.989999999999995,3,0
0,0,0,599.0,60.24,1,0
0,0,0,534.3000000000001,47.78,1,0
0,0,0,490.59999999999997,51.879999999999995,2,0
0,0,0,694.9,65.62,0,0
0,0,0,575.9,57.15,0,0
0,0,0,573.0999999999999,55.05000000000001,2,0
0,0,0,582.1,46.22,1,0
0,1,29,568.5,60.06,2,0
0,0,0,493.1,47.18,3,0
1,0,0,818.6999999999999,84.67,1,1
0,1,31,441.0,42.57,3,0
0,0,0,534.2,55.04,3,0
0,1,49,592.1000000000001,63.28,0,0
0,0,0,541.0,56.269999999999996,2,0
0,0,0,510.3,51.09,3,0
0,0,0,550.4,52.84,1,0
0,1,19,504.8999999999999,50.39,3,0
0,1,39,576.9,59.91,1,0
0,0,0,562.9000000000001,56.89,0,0
0,0,0,514.3,52.50000000000001,4,1
0,0,0,430.4,34.84,1,0
0,0,0,528.5999999999999,56.260000000000005,1,0
0,1,36,842.3,87.29,3,0
0,0,0,443.6,38.59,0,0
1,0,0,517.9,51.02,1,1
0,0,0,624.5,60.449999999999996,1,0
0,0,0,698.6999999999999,63.74999999999999,2,0
0,0,0,637.7,64.14,5,0
0,0,0,571.8000000000001,60.35999999999999,2,0
0,1,29,546.0,51.60999999999999,1,0
0,1,40,724.5,72.82,2,0
0,0,0,689.3,75.63,2,1
0,1,27,633.4,66.12,1,0
0,0,0,755.4000000000001,84.08,2,1
0,1,26,571.5,58.46,2,0
0,0,0,679.2,63.02,2,0
1,1,17,556.1000000000001,62.74000000000001,0,0
0,0,0,543.6,49.47,5,1
0,1,36,599.4,52.42,0,0
0,0,0,549.5,53.910000000000004,1,0
0,0,0,630.4000000000001,62.16,1,0
0,0,0,461.3,40.13,1,0
0,0,0,629.4000000000001,55.76,2,0
0,0,0,574.5999999999999,53.78,0,0
0,0,0,742.5,80.35999999999999,2,1
0,0,0,730.2,73.39,3,0
0,1,26,744.5,75.54,0,0
0,0,0,519.9,53.28,1,0
0,0,0,505.30000000000007,53.72,2,0
0,1,39,553.1,47.99,2,0
0,0,0,642.0999999999999,62.14,0,0
0,0,0,615.5999999999999,62.43,1,0
0,0,0,609.1,58.61,1,0
0,1,21,562.3000000000001,62.26,1,0
0,0,0,603.5,54.96,0,0
0,0,0,419.6,51.29,0,0
0,0,0,616.6,61.989999999999995,2,0
0,0,0,701.1,71.85000000000001,0,0
0,0,0,544.5999999999999,59.91,3,0
0,0,0,671.5,70.33,3,0
0,1,42,560.0,59.870000000000005,0,0
0,1,17,655.9999999999999,64.88,0,0
0,0,0,516.4,52.31,2,0
0,1,26,625.3,64.13,1,0
0,0,0,586.9,63.980000000000004,3,0
0,1,37,590.2,58.67,4,0
0,1,22,548.4000000000001,59.42,2,0
0,0,0,717.4,76.84,0,1
0,1,26,619.3999999999999,61.15,1,1
0,0,0,557.7,47.48,2,1
0,1,25,574.2,64.38,1,0
0,1,28,525.1,52.66,1,0
0,0,0,475.90000000000003,48.5,1,1
0,0,0,557.6999999999999,64.48,4,0
0,1,21,581.6,59.809999999999995,0,0
0,0,0,643.8,60.42,1,0
0,1,29,706.5,70.35000000000001,1,0
0,0,0,638.9000000000001,65.38,1,0
0,1,36,670.6,70.86999999999999,0,0
0,0,0,605.9000000000001,61.21,1,0
0,0,0,526.7,43.33,6,1
0,0,0,732.9,63.379999999999995,1,0
1,0,0,566.5999999999999,66.09,1,0
0,0,0,794.3,84.92999999999999,0,1
1,1,26,469.90000000000003,46.52000000000001,1,0
0,0,0,721.4,76.00999999999999,0,1
0,0,0,617.5,63.720000000000006,0,0
0,0,0,590.6,55.6,1,0
0,0,0,543.9,55.8,1,0
0,1,32,728.9000000000001,69.07000000000001,1,0
0,0,0,555.4000000000001,56.83,2,0
0,1,20,599.5,55.13,5,1
0,0,0,585.8,52.23,1,0
0,1,30,645.3,60.300000000000004,2,0
0,0,0,474.1,50.63,1,0
0,1,30,545.2,58.72,1,0
0,1,23,544.4,55.209999999999994,2,0
1,1,36,595.4,58.050000000000004,1,0
0,0,0,561.9,64.31,3,0
0,0,0,489.3,43.620000000000005,1,0
1,0,0,668.5,72.49,1,0
0,0,0,567.3,54.379999999999995,3,0
0,0,0,729.5,76.22,3,1
0,0,0,577.1999999999999,61.5,2,0
0,0,0,592.5,66.75,0,0
0,0,0,621.0,70.28,3,0
0,0,0,735.6,76.63,0,1
0,1,27,803.6999999999999,83.32999999999998,0,0
0,1,27,625.1999999999999,55.45,1,0
0,0,0,681.3999999999999,64.64,1,0
0,0,0,640.1999999999999,67.12,3,0
0,0,0,545.0,57.29,1,0
0,0,0,796.6,80.39,3,1
0,0,0,404.0,37.54,1,0
0,0,0,588.4,57.04,2,0
0,0,0,669.3,69.16,2,0
1,1,16,559.6,60.47,1,0
0,0,0,526.8000000000001,44.87,0,0
0,0,0,579.4,63.78000000000001,2,0
0,0,0,695.4,75.78999999999999,1,1
0,1,29,514.5,58.550000000000004,2,0
0,1,20,729.6999999999999,74.08000000000001,5,0
1,0,0,533.6999999999999,41.99999999999999,1,0
0,0,0,676.7,72.10000000000001,4,0
0,0,0,760.6999999999999,84.91999999999999,2,1
0,0,0,685.3,58.540000000000006,1,0
1,1,23,733.0,77.82000000000001,1,0
0,0,0,499.29999999999995,49.39999999999999,2,0
0,0,0,568.0,54.67,2,0
0,0,0,576.9,50.800000000000004,3,0
0,1,33,683.9999999999999,75.1,3,0
0,0,0,574.0,67.92,3,0
0,0,0,800.8,69.38,1,0
0,0,0,579.0,56.72,1,0
0,0,0,511.5,49.45,1,0
0,1,34,707.9000000000001,71.86999999999999,1,0
0,0,0,548.7,54.83,1,0
1,1,29,584.6,60.66,1,1
0,1,20,695.6999999999999,75.69,2,0
0,0,0,701.1,77.09,2,1
0,0,0,621.8000000000001,61.220000000000006,1,1
0,0,0,670.7,62.51,0,0
1,0,0,598.6,64.6,2,0
1,0,0,716.3,76.03,1,1
0,0,0,445.6,45.07,0,0
0,0,0,717.5,74.74000000000001,2,1
0,0,0,519.9000000000001,55.93000000000001,4,1
0,1,36,481.5,46.160000000000004,2,0
0,0,0,642.5,65.73,2,0
0,1,13,544.2,55.82,1,0
0,1,31,679.2000000000002,76.81,5,0
0,0,0,560.8000000000001,60.51,1,0
0,0,0,564.1999999999999,58.64999999999999,1,0
0,0,0,473.29999999999995,54.940000000000005,1,0
0,0,0,515.2,47.42,1,0
0,0,0,627.8,66.93,4,0
0,1,45,624.5,61.35999999999999,1,0
0,0,0,527.8,55.449999999999996,2,0
0,1,11,596.0,58.629999999999995,2,0
1,1,41,650.3,60.01,1,1
0,0,0,604.0,63.699999999999996,3,0
0,1,23,561.2,55.050000000000004,0,0
0,0,0,562.6999999999999,54.47,1,0
0,1,39,695.5999999999999,59.74,0,0
0,0,0,485.09999999999997,48.55,0,0
0,0,0,542.8,56.22,4,1
0,1,21,561.0,65.91,1,0
0,1,22,495.00000000000006,48.449999999999996,1,0
0,0,0,458.0,50.04,1,0
0,0,0,458.40000000000003,47.11,3,0
0,0,0,595.4,56.050000000000004,2,0
0,0,0,520.9,48.33,2,0
0,1,28,599.3,54.330000000000005,1,0
0,0,0,662.0,64.96,0,0
0,0,0,629.3,71.02,2,0
0,0,0,518.1,50.72,1,0
0,0,0,447.99999999999994,43.12,2,1
1,1,28,712.4000000000001,73.36,3,1
0,0,0,614.1,59.470000000000006,2,0
0,0,0,636.8,62.019999999999996,2,0
0,1,33,545.5,51.41,1,0
0,0,0,482.0,45.62,0,0
0,0,0,665.5999999999999,75.08,2,1
0,0,0,645.4,61.660000000000004,3,0
0,0,0,567.5,48.54,0,0
0,0,0,576.1999999999999,57.24999999999999,1,0
0,0,0,570.9,56.8,1,0
0,0,0,748.0999999999999,75.25,1,1
0,0,0,598.0999999999999,62.300000000000004,5,0
0,0,0,693.0999999999999,67.3,2,0
0,0,0,571.5,52.93,1,0
0,1,38,814.2,81.19000000000001,2,0
0,1,46,668.4000000000001,63.46,4,0
0,1,33,608.5,53.459999999999994,0,0
0,0,0,690.7,66.38,1,0
0,1,27,529.0,55.68,2,0
0,0,0,550.3,62.10000000000001,4,0
0,0,0,603.9,60.44,1,0
0,0,0,656.8,61.74,3,0
0,0,0,639.9,57.49999999999999,2,0
0,0,0,428.70000000000005,42.6,3,0
0,0,0,602.6999999999999,61.23,0,0
0,0,0,653.6,71.75,3,0
0,0,0,684.1,69.52,0,0
0,0,0,621.1,60.43,2,0
0,0,0,581.8,61.83,3,0
0,0,0,707.3,74.97,0,1
0,0,0,712.2,75.08,3,1
0,1,24,560.3,57.66,2,0
0,1,30,536.1999999999999,54.81,1,0
0,0,0,613.8,63.47999999999999,1,0
0,0,0,686.6,75.15,2,1
0,0,0,630.9,61.38,0,0
0,0,0,716.4000000000001,69.52,2,0
0,0,0,525.4000000000001,52.480000000000004,2,0
0,0,0,480.59999999999997,48.32,1,0
0,1,39,572.2,52.120000000000005,3,0
0,0,0,667.0,64.51,0,0
0,0,0,437.8,43.69,1,0
0,0,0,394.4,32.89,3,0
0,0,0,506.59999999999997,48.19,1,0
0,1,30,526.5,47.32,2,0
0,1,34,665.1,71.22000000000001,2,1
0,0,0,579.0,56.69,1,0
0,0,0,724.4,74.67999999999999,3,1
1,1,28,569.3,60.31,1,0
0,1,42,682.1,67.89,0,0
0,1,33,652.4000000000001,58.480000000000004,2,0
0,0,0,663.8,74.41,1,1
0,0,0,637.1,68.26,0,0
1,0,0,562.4,59.88,0,0
0,0,0,761.8000000000001,87.27000000000001,0,1
0,0,0,668.7,67.88000000000001,1,0
0,1,35,514.5999999999999,55.05,2,0
0,0,0,801.0,81.07,2,1
0,0,0,468.70000000000005,43.11,0,0
0,0,0,670.9000000000001,67.21,1,0
0,0,0,658.3000000000001,66.28000000000002,1,0
0,0,0,322.9,27.08,0,0
0,0,0,661.3999999999999,63.519999999999996,2,0
0,0,0,693.8,69.69,3,0
0,0,0,639.5,67.12,1,0
0,0,0,525.6999999999999,50.239999999999995,2,0
0,0,0,781.5,83.99,0,1
0,1,19,615.0,59.8,0,0
0,0,0,604.3,58.05,1,0
0,1,36,551.1999999999999,45.239999999999995,1,0
0,1,32,467.6,42.81,0,0
0,1,36,665.6,64.86,1,0
0,0,0,646.2,69.09,0,0
0,1,34,578.0,60.62,4,0
0,0,0,470.4,44.08,2,0
0,0,0,642.0,62.6,0,0
0,0,0,634.3000000000001,57.41,2,0
0,0,0,788.4999999999999,82.29,1,1
0,0,0,819.8000000000001,83.35,4,1
0,0,0,453.59999999999997,44.589999999999996,1,0
0,0,0,703.5,65.91,0,0
0,0,0,405.1,41.989999999999995,0,0
0,1,19,596.0,55.92,1,0
1,0,0,561.4,64.96000000000001,2,0
0,0,0,672.2,62.86,7,0
0,0,0,585.5,56.68,3,0
0,0,0,499.1000000000001,45.32,1,0
0,0,0,606.3999999999999,53.43,6,1
0,1,30,613.8000000000001,60.550000000000004,0,0
0,0,0,467.99999999999994,49.38,1,0
0,1,20,584.7,58.16,0,0
0,0,0,518.4,47.50000000000001,2,0
0,0,0,481.2,39.35,0,0
0,0,0,640.0,65.97,1,0
0,0,0,656.9,65.78,1,0
1,0,0,476.3,47.379999999999995,2,1
1,0,0,501.40000000000003,48.97,1,0
0,1,24,474.1,45.690000000000005,1,0
0,0,0,727.5,74.57000000000001,1,1
0,1,34,360.8,30.209999999999997,1,0
0,0,0,536.1,59.44,1,0
0,0,0,565.5,60.46000000000001,3,0
0,1,31,636.1,68.0,0,0
0,1,37,650.6999999999999,60.529999999999994,1,0
0,0,0,614.0,62.33,1,0
0,0,0,521.4,44.23,0,0
1,0,0,546.1,51.67,3,0
0,0,0,498.7,51.260000000000005,1,0
0,0,0,551.0,61.27,0,0
0,0,0,468.6000000000001,53.31,2,0
0,0,0,644.5,70.41,2,0
0,0,0,727.8000000000001,78.17,4,1
0,0,0,617.9000000000001,62.949999999999996,3,0
0,0,0,540.3000000000001,60.19,3,0
0,0,0,537.1,44.61000000000001,1,0
0,1,32,560.7,52.949999999999996,3,0
0,0,0,719.5999999999999,71.63,0,0
0,0,0,556.0,50.440000000000005,0,0
0,0,0,558.1,56.45,2,0
0,0,0,724.7,73.84,0,0
0,0,0,607.4000000000001,52.03999999999999,4,1
0,0,0,693.0,65.94,1,0
0,1,36,452.5,41.900000000000006,1,0
0,0,0,625.6,73.8,5,0
0,0,0,605.1,64.73,4,0
0,1,14,610.7,58.78000000000001,2,0
0,0,0,750.3,69.52,1,0
0,0,0,543.0000000000001,46.95,2,0
0,0,0,531.4,48.18000000000001,3,0
0,0,0,544.5999999999999,64.61,1,0
0,0,0,668.7,66.99999999999999,0,0
0,1,41,525.0999999999999,51.38,1,0
0,0,0,540.5,59.47,0,0
0,0,0,491.4,51.57,2,0
0,0,0,646.6,68.31,0,0
0,1,39,702.1999999999999,70.27,1,0
0,0,0,431.1,42.65,1,0
0,1,41,503.99999999999994,53.96,0,0
0,0,0,490.0,51.43,1,0
0,1,40,757.8,74.66,1,0
0,0,0,650.5,70.85,1,0
0,1,22,747.9000000000001,82.14,0,0
0,0,0,560.5,64.61999999999999,2,0
0,0,0,595.9,57.989999999999995,1,0
0,0,0,634.5,60.35,2,0
0,0,0,553.8,54.089999999999996,0,0
0,0,0,623.3,68.87,5,0
0,0,0,598.9,62.440000000000005,1,0
0,0,0,516.8000000000001,54.86,1,0
0,1,27,628.8000000000001,61.580000000000005,1,0
0,0,0,607.4999999999999,65.31,1,0
0,0,0,494.8,47.42,0,0
0,1,25,533.1,51.19,3,0
0,0,0,677.8000000000001,70.02,1,0
0,1,24,548.6,53.15,1,0
0,0,0,566.0,66.53,2,0
0,1,33,619.6,60.199999999999996,3,0
0,0,0,759.1000000000001,82.51,2,1
0,0,0,760.9,82.96,2,1
0,1,27,535.1,46.690000000000005,1,0
0,0,0,695.6,70.01,2,0
0,0,0,695.6999999999999,73.75999999999999,3,0
0,1,27,553.3,54.49000000000001,1,0
0,0,0,467.50000000000006,48.07,0,0
0,0,0,513.4,44.07,0,0
0,0,0,469.5,52.75,1,0
0,0,0,649.4,74.66000000000001,0,1
0,1,26,551.9,50.79,2,0
0,1,29,525.1,44.059999999999995,1,0
0,0,0,502.2,53.2,3,0
0,0,0,572.8000000000001,57.52,1,0
1,0,0,517.5999999999999,57.53,2,0
